City,District,Street,Price,Price_per_m,Area,Room number,Start date,Scraping date,Listing url,Floor,Floors number,Days difference
Poznań  ,Wilda,Józefa Wybickiego,869 000,11 855,73,3,2024-12-01,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-jozefa-wybickiego/ob/38475415,1,5,18
Poznań  ,Rataje,Os. Rzeczypospolitej,545 000,11 260,48,2,2024-12-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-os-rzeczypospolitej/ob/38501509,3,16,17
Poznań  ,Wilda,Saperska,669 000,12 792,52,2,2024-10-10,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-saperska/ob/37523849,1,6,70
Poznań  ,Nowe Miasto,Katowicka,838 000,13 012,64,3,2024-12-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-nowe-miasto-katowicka/oi/38721477,5,6,17
Poznań  ,Jeżyce,Jeżyce,513 999,11 054,46,2,2024-12-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce/oi/38521893,5,10,15
Poznań  ,Wilda,Dolina,429 000,14 793,29,2,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-dolina/oi/38512125,1,5,16
Poznań  ,Nowe Miasto,Lecha,549 000,13 071,42,2,2024-10-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lecha/oi/38700343,9,10,68
Poznań  ,Wilda,Dolna Wilda,769 000,9 734,79,3,2024-12-13,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-dolna-wilda/oi/38727475,3,4,6
Poznań  ,Łazarz,Głogowska,395 318,11 979,33,2,2024-11-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-glogowska/oi/38535413,1,3,45
Poznań  ,Jeżyce,Jeżyce,589 000,12 804,46,2,2024-11-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-moniki-gruchmanowej/oi/38325773,0,2,26
Poznań  ,Nieznana,Poznań,249 000,5 188,48,2,2024-12-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan/oi/38497993,0,0,17
Poznań  ,Grunwald Południe,Raszyńska,649 000,12 725,51,3,2024-09-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-raszynska/oi/38135219,2,4,106
Poznań  ,Żegrze,Os. Stare Żegrze,690 000,10 455,66,3,2024-11-15,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-zegrze-os-stare-zegrze/oi/38201673,7,11,34
Poznań  ,Jeżyce,Omańkowskiej,975 000,8 125,120,5,2023-09-05,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-omankowskiej/oi/38812875,0,2,471
Poznań  ,Grunwald,Rynarzewska,599 000,11 519,52,2,2024-11-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-rynarzewska/ob/37993371,0,2,45
Poznań  ,Wilda,Czajcza,409 000,9 317,43,1,2024-12-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-czajcza/ob/38723701,3,3,7
Poznań  ,Wilda,Wierzbięcice,1 120 000,14 545,77,4,2024-05-16,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-wierzbiecice/ob/38607539,1,4,217
Poznań  ,Jeżyce,Jana Henryka Dąbrowskiego,597 000,18 409,32,2,2024-11-20,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-dabrowskiego/ob/38275643,3,5,29
Poznań  ,Jeżyce,Jana Henryka Dąbrowskiego,745 000,17 596,42,2,2024-11-20,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-dabrowskiego/ob/38276135,3,3,29
Poznań  ,Jeżyce,Maksymiliana Jackowskiego,799 000,10 797,74,3,2024-06-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-maksymiliana-jackowskiego/ob/36736993,1,3,199
Poznań  ,Wilda,28 Czerwca 1956 r.,769 000,7 508,102,5,2024-09-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-28-czerwca-1956-r/ob/37271099,2,2,84
Poznań  ,Jeżyce,Jana Henryka Dąbrowskiego,557 000,18 933,29,2,2024-08-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-dabrowskiego/ob/36455103,3,3,129
Poznań  ,Jeżyce,Józefa Kraszewskiego,860 000,18 329,46,2,2024-08-13,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-j-i-kraszewskiego/ob/36456213,3,4,128
Poznań  ,Wilda,28 Czerwca 1956 r.,490 000,9 051,54,2,2024-09-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-28-czerwca-1956-r/ob/37271091,1,3,84
Poznań  ,Rataje,Os. Stare Żegrze,675 000,9 122,74,4,2024-12-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-os-stare-zegrze/ob/38611197,4,4,10
Poznań  ,Wilda,Stefana Czarnieckiego,749 000,12 425,60,2,2024-11-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-czarnieckiego/ob/38302987,2,6,28
Poznań  ,Jeżyce,Augustyna Szamarzewskiego,339 000,12 243,27,1,2024-11-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-augustyna-szamarzewskiego/ob/38319409,3,4,27
Poznań  ,Wilda,28 Czerwca 1956 r.,418 000,10 980,38,2,2024-09-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-28-czerwca-1956-r/ob/37271095,1,3,84
Poznań  ,Stare Miasto,Feliksa Nowowiejskiego,1 099 000,10 868,101,4,2023-04-07,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-nowowiejskiego/ob/30092371,4,5,622
Poznań  ,Wilda,Wilda,480 000,2 742,175,5,2022-12-11,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda/ob/28863131,3,3,739
Poznań  ,Wilda,Górna Wilda,470 000,10 586,44,2,2024-08-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-gorna-wilda/ob/36450365,1,5,129
Poznań  ,Wilda,Saperska,555 000,8 538,65,2,2024-12-16,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-saperska/ob/38811415,6,6,3
Poznań  ,Rataje,Os. Piastowskie,355 000,7 553,47,3,2024-09-13,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-os-piastowskie/ob/37040811,16,16,97
Poznań  ,Rataje,Os. Piastowskie,355 000,7 553,47,2,2024-08-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-os-piastowskie/ob/35692459,16,16,139
Poznań  ,Rataje,Os. Lecha,499 000,9 362,53,3,2024-08-01,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-os-lecha/ob/35493413,3,4,140
Poznań  ,Piątkowo,Osiedle Jana III Sobieskiego,539 000,7 635,70,3,2024-11-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-jana-sobieskiego/ob/38300157,11,11,28
Poznań  ,Winogrady,Pod Lipami,299 000,11 198,26,1,2024-12-05,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-os-pod-lipami/ob/38559415,3,4,14
Poznań  ,Winiary,Osiedle Winiary,569 000,10 716,53,3,2024-12-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winiary-winiary/ob/38504643,0,4,17
Poznań  ,Grunwald,Grochowska,419 000,9 311,45,3,2024-10-24,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-grochowska/ob/37812179,4,4,56
Poznań  ,Sołacz,Golęcińska,530 000,9 567,55,3,2024-11-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-solacz-golecinska/ob/38361837,2,3,24
Poznań  ,Rataje,Osiedle Armii Krajowej,410 000,10 925,37,2,2024-11-14,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-osiedle-armii-krajowej/ob/38177495,3,4,35
Poznań  ,Piątkowo,Osiedle Bolesława Chrobrego,699 000,9 575,73,4,2024-10-01,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-osiedle-boleslawa-chrobrego/ob/37351981,1,4,79
Poznań  ,Grunwald,Macieja Palacza,925 000,9 158,101,3,2024-11-30,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-palacza/ob/38476725,3,3,19
Poznań  ,Podolany,Strzeszyńska,699 000,12 709,55,3,2024-11-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-podolany-strzeszynska/ob/38298407,2,4,28
Poznań  ,Jeżyce,Janusza Meissnera,819 000,12 362,66,3,2024-11-05,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-janusza-meissnera/ob/38033439,1,5,44
Poznań  ,Łazarz,Wojciecha Bogusławskiego,369 000,9 225,40,2,2024-11-08,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-boguslawskiego/ob/38245673,2,4,41
Poznań  ,Podolany,Jasielska,800 000,16 667,48,2,2024-10-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-podolany-jasielska/ob/37378853,1,5,78
Poznań  ,Wilda,Dolna Wilda,540 000,8 896,60,3,2024-11-13,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-dolna-wilda/ob/38156595,3,3,36
Poznań  ,Wilda,Łozowa,540 000,10 991,49,2,2024-11-08,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-lozowa/ob/38080923,2,3,41
Poznań  ,Śródka,Rynek Śródecki,565 000,13 140,43,2,2024-07-16,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-ostrow-tumski-srodka-zawady-komandoria-rynek-srodecki/ob/35217869,0,4,156
Poznań  ,Nowe Miasto,Smardzewska,649 000,13 951,46,2,2024-11-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-nowe-miasto-krancowa/ob/38361241,0,10,31
Poznań  ,Grunwald,Marcelińska,999 999,16 537,60,3,2024-11-01,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-marcelinska/ob/37952495,5,6,48
Poznań  ,Grunwald,Grunwald,415 000,9 656,42,2,2024-03-29,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald/ob/34058537,2,2,265
Poznań  ,Grunwald,Krzywa,395 000,10 120,39,2,2024-11-13,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-krzywa/ob/38153851,0,1,36
Poznań  ,Stare Miasto,Naramowicka,499 000,13 219,37,2,2024-08-27,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowicka/ob/36694625,1,3,114
Poznań  ,Stare Miasto,Woźna,465 000,13 717,33,1,2024-10-15,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wozna/ob/37628423,3,3,65
Poznań  ,Grunwald,Wojskowa,835 000,12 461,67,3,2024-08-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-wojskowa/ob/36551973,0,0,122
Poznań  ,Stare Miasto,Pod Lipami,419 000,9 437,44,2,2024-04-11,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-pod-lipami/ob/34256567,4,4,252
Poznań  ,Stare Miasto,Władysława Jagiełły,495 000,8 967,55,3,2024-07-17,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wladyslawa-jagielly/ob/35228781,4,4,155
Poznań  ,Rataje,Os. Orła Białego,730 000,9 229,79,3,2024-10-11,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-os-orla-bialego/ob/37565815,6,16,69
Poznań  ,Winogrady,Winogrady,710 000,9 342,76,4,2020-09-06,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady/ob/19748315,1,2,1565
Poznań  ,Stare Miasto,Długa,299 900,10 711,28,1,2024-02-05,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-dluga/ob/36644599,5,5,318
Poznań  ,Wilda,Saperska,585 000,13 668,42,2,2024-11-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-saperska/ob/37995927,6,6,45
Poznań  ,Jeżyce,Jeżyce,988 500,13 001,76,3,2024-10-31,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce/ob/37934177,5,5,49
Poznań  ,Jeżyce,Polna,577 500,10 500,55,2,2024-10-15,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-polna/ob/37628925,0,3,65
Poznań  ,Podolany,Podolany,710 000,11 185,63,3,2024-10-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-podolany/ob/37374643,1,1,78
Poznań  ,Piątkowo,Osiedle Bolesława Chrobrego,509 000,10 283,49,2,2024-11-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-boleslawa-chrobrego/ob/37989827,0,11,45
Poznań  ,Grunwald,Druskienicka,679 000,10 446,65,3,2024-11-20,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-przepiorcza/ob/38364749,3,3,29
Poznań  ,Wilda,Cedrowa,450 000,9 375,48,3,2024-09-27,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-cedrowa/ob/37290779,0,3,83
Poznań  ,Podolany,Jasielska,849 000,11 171,76,3,2024-05-15,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-podolany-jasielska/ob/34583655,0,4,218
Poznań  ,Stare Miasto,Przyjaźni Polsko-Węgierskiej,420 000,11 024,38,2,2024-11-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-przyjazni/ob/38374279,5,12,23
Poznań  ,Winogrady,Winogrady,840 000,11 005,76,3,2023-05-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady/ob/30583193,4,12,574
Poznań  ,Jeżyce,Jeżycka,410 000,12 485,32,1,2024-10-15,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-jezycka/ob/37628123,0,5,65
Poznań  ,Stare Miasto,Grochowe Łąki,999 999,8 503,117,4,2024-10-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grochowe-laki/ob/37747485,1,4,59
Poznań  ,Jeżyce,Jana Henryka Dąbrowskiego,510 000,9 733,52,3,2024-11-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jana-henryka-dabrowskiego/ob/38247913,5,7,31
Poznań  ,Nowe Miasto,Orła Białego,520 000,7 324,71,3,2024-11-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-orla-bialego/ob/37997339,4,10,45
Poznań  ,Grunwald,Rynarzewska,540 000,9 153,59,3,2024-10-25,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rynarzewska/ob/37874225,0,4,55
Poznań  ,Dębiec,Jaworowa,400 000,8 762,45,2,2024-09-02,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-debiec-jaworowa/ob/36816645,4,4,108
Poznań  ,Winogrady,Osiedle Wichrowe Wzgórze,565 000,8 496,66,3,2024-10-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-wichrowe-wzgorze/ob/37997297,0,0,77
Poznań  ,Nowe Miasto,Mogileńska,620 000,11 481,54,2,2024-10-24,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-mogilenska/ob/37816817,0,0,56
Poznań  ,Stare Miasto,Św. Marcina,919 999,7 541,122,4,2024-08-16,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-sw-marcina/ob/36513793,1,4,125
Poznań  ,Strzeszyn,Strzeszyn,710 000,9 342,76,4,2021-10-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-strzeszyn/ob/23551143,1,2,1154
Poznań  ,Naramowice,Naramowice,699 000,9 197,76,4,2021-10-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice/ob/23551127,1,2,1154
Poznań  ,Podolany,Podolany,710 000,9 342,76,4,2021-10-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-podolany/ob/23551141,1,2,1154
Poznań  ,Piątkowo,Piątkowo,780 000,8 571,91,4,2021-10-22,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo/ob/23551767,1,2,1154
Poznań  ,Stare Miasto,Bolesława Chrobrego,599 000,12 150,49,2,2024-12-08,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-boleslawa-chrobrego/ob/38601855,9,11,11
Poznań  ,Jeżyce,Jana Henryka Dąbrowskiego,995 000,14 842,67,3,2024-11-20,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jana-henryka-dabrowskiego/ob/38448905,4,5,29
Poznań  ,Nieznana,Umińskiego,449 000,10 590,42,2,2024-12-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-uminskiego/ob/38844133,3,4,1
Poznań  ,Nieznana,Poznań,630 000,12 377,50,2,2024-11-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan/ob/38338247,5,5,26
Poznań  ,Nowe Miasto,Milczańska,720 000,13 662,52,2,2024-11-26,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-milczanska/ob/38374747,3,5,23
Poznań  ,Zieliniec,Sobolowa,1 380 000,7 931,174,4,2024-11-08,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-antoninek-zieliniec-kobylepole-sobolowa/ob/38079229,1,1,41
Poznań  ,Jeżyce,Zeylanda,1 500 000,10 438,143,5,2024-12-14,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-zeylanda/ob/38773901,3,4,5
Poznań  ,Grunwald,Jugosłowiańska,464 900,9 430,49,2,2024-12-17,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-jugoslowianska/ob/38827581,7,11,2
Poznań  ,Strzeszyn,Biskupińska,479 000,8 920,53,2,2024-12-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-strzeszyn-biskupinska/ob/38831123,2,3,1
Poznań  ,Nowe Winogrady Południe,Słowiańska,499 900,13 086,38,2,2024-12-06,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-slowianska/ob/38572657,4,4,13
Poznań  ,Winogrady,Os. Wichrowe Wzgórze,529 000,8 138,65,4,2024-12-17,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-wichrowe-wzgorze/ob/38822433,4,4,2
Poznań  ,Jeżyce,Poznańska,580 000,6 217,93,3,2024-10-23,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-poznanska/ob/37796091,5,5,57
Poznań  ,Rataje,Milczańska,619 000,11 813,52,2,2024-12-17,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-milczanska/ob/38836619,3,3,2
Poznań  ,Łazarz,Głogowska,649 000,9 833,66,3,2024-12-05,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-glogowska/ob/38560343,3,4,14
Poznań  ,Chartowo,Rusa,679 900,8 628,78,3,2024-12-06,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-chartowo-rusa/ob/38572683,1,16,13
Poznań  ,Jeżyce,Stanisława Barańczaka,729 000,17 440,41,2,2024-12-13,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-stanislawa-baranczaka/ob/38757009,1,7,6
Poznań  ,Stare Miasto,Chwaliszewo,729 000,9 551,76,2,2024-10-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-chwaliszewo/ob/37405077,4,5,77
Poznań  ,Wola,Meissnera,747 000,14 245,52,3,2024-12-16,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wola-janusza-meissnera/ob/38811087,2,5,3
Poznań  ,Jeżyce,Jeżyce,844 000,9 045,93,2,2024-12-10,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce/ob/38670549,2,4,9
Poznań  ,Jeżyce,Stanisława Barańczaka,897 000,13 191,68,3,2024-12-13,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-stanislawa-baranczaka/ob/38754905,4,7,6
Poznań  ,Wilda,Poplińskich,1 199 000,12 514,95,3,2024-12-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-poplinskich/ob/38723269,3,4,7
Poznań  ,Grunwald,Grunwald,420 000,15 909,26,1,2024-12-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald/ob/38606115,0,4,10
Poznań  ,Rataje,Rataje,469 990,10 000,47,3,2024-12-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje/ob/38606013,4,4,10
Poznań  ,Stare Miasto,Stare Miasto,499 000,16 265,30,1,2024-12-03,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto/ob/38513921,2,4,16
Poznań  ,Stare Miasto,Rybaki,619 000,15 190,40,1,2024-12-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rybaki/ob/38723609,1,4,7
Poznań  ,Jeżyce,Jeżyce,645 000,10 403,62,3,2024-11-21,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-szamotulska/oi/38303225,3,5,28
Poznań  ,Grunwald,Świerzawska,655 000,12 993,50,2,2024-12-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-swierzawska/ob/38840289,0,7,0
Poznań  ,Łazarz,Chłodna,699 000,10 704,65,3,2024-12-11,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-chlodna/ob/38708445,1,4,8
Poznań  ,Łazarz,Józefa Chociszewskiego,470 000,9 792,48,2,2024-12-04,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-lazarz-jozefa-chociszewskiego/ob/38540813,7,7,15
Poznań  ,Nieznana,Poznań,475 000,9 519,49,2,2024-11-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan/ob/38133719,0,4,37
Poznań  ,Grunwald,Klaudyny Potockiej,499 900,13 511,37,2,2024-11-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-klaudyny-potockiej/ob/38422751,0,4,21
Poznań  ,Jeżyce,Augustyna Szamarzewskiego,549 000,12 254,44,2,2024-12-01,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-augustyna-szamarzewskiego/ob/38475273,3,4,18
Poznań  ,Winogrady,Hawelańska,595 000,12 918,46,3,2024-12-06,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-hawelanska/ob/38570733,2,5,13
Poznań  ,Winogrady,Hawelańska,595 000,12 918,46,3,2024-12-06,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-hawelanska/ob/38570527,2,5,13
Poznań  ,Jeżyce,Jana Henryka Dąbrowskiego,599 000,10 602,56,2,2024-11-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-jezyce-jana-henryka-dabrowskiego/ob/38422715,4,4,21
Poznań  ,Winogrady,Osiedle Wichrowe Wzgórze,620 000,9 323,66,5,2024-12-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-winogrady-wichrowe-wzgorze/ob/38607607,12,15,10
Poznań  ,Strzeszyn,Biskupińska,620 000,9 091,68,3,2024-12-06,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-strzeszyn-biskupinska/ob/38569323,1,1,13
Poznań  ,Piątkowo,Bolesława Chrobrego,649 000,9 232,70,4,2024-12-13,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-boleslawa-chrobrego/ob/38756227,4,4,6
Poznań  ,Naramowice,Karpia,680 000,13 077,52,3,2024-12-10,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice-karpia/ob/38674879,0,0,9
Poznań  ,Chartowo,Chartowo,719 000,9 461,76,4,2024-11-19,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-chartowo-wagi/oi/38258863,3,3,30
Poznań  ,Grunwald,Grunwaldzka,929 750,13 699,67,3,2024-12-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-grunwaldzka/ob/38607601,2,6,10
Poznań  ,Sołacz,Urbanowska,380 000,14 388,26,1,2024-11-27,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-solacz-urbanowska/ob/38402373,0,1,22
Poznań  ,Stare Miasto,Romualda Wilczaka,399 000,12 871,31,1,2024-12-08,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-romualda-wilczaka/ob/38600659,4,6,11
Poznań  ,Rataje,Oświecenia,445 000,14 217,31,2,2024-12-12,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-rataje-oswiecenia/ob/38726477,5,10,7
Poznań  ,Stare Miasto,Naramowicka,549 000,10 660,51,3,2024-12-18,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-stare-miasto-naramowicka/ob/38831445,3,3,1
Poznań  ,Naramowice,Naramowicka,549 000,10 660,51,3,2024-12-09,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-naramowice-naramowicka/ob/38610009,3,3,10
Poznań  ,Dębiec,Bukowa,549 000,9 874,55,2,2024-12-05,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-debiec-bukowa/ob/38560613,3,3,14
Poznań  ,Piątkowo,Teofila Mateckiego,565 000,12 556,45,2,2024-11-28,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-piatkowo-mateckiego/ob/38418301,1,2,21
Poznań  ,Wilda,Głęboka,599 000,11 720,51,3,2024-11-15,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-wilda-gleboka/ob/38206383,4,5,34
Poznań  ,Grunwald,Jesienna,669 000,10 914,61,4,2024-11-06,2024-12-19,https://gratka.pl/nieruchomosci/mieszkanie-poznan-grunwald-jesienna/ob/38034845,4,4,43
